frame,person_id,center_x,center_y
636,62,367,185
636,63,406,187
636,65,493,194
636,66,552,196
636,67,529,187
636,68,388,180
636,60,341,180
636,64,275,177
637,35,703,282
637,45,63,189
637,58,325,182
637,61,105,182
637,62,368,185
637,63,406,187
637,65,493,194
637,66,553,196
637,67,530,187
637,68,389,180
637,40,816,317
637,60,342,179
637,64,274,177
638,35,707,282
638,45,64,189
638,58,325,183
638,61,104,182
638,62,368,185
638,63,406,188
638,65,493,194
638,66,553,196
638,67,530,187
638,68,389,180
638,40,821,329
638,60,341,179
639,35,709,281
639,45,64,189
639,58,325,183
639,61,105,182
639,62,368,185
639,63,405,187
639,65,492,194
639,66,553,196
639,67,531,187
639,68,389,180
639,40,826,342
639,60,341,179
640,35,713,281
640,45,65,189
640,58,326,184
640,61,105,183
640,62,368,185
640,63,405,188
640,65,494,194
640,66,553,195
640,67,531,188
640,68,388,180
640,40,834,333
640,60,352,178
641,35,716,281
641,45,65,190
641,58,326,183
641,61,105,184
641,62,368,184
641,63,405,189
641,65,495,194
641,66,553,196
641,67,532,188
641,68,388,181
641,60,353,178
641,64,280,179
642,35,718,279
642,45,66,190
642,58,326,183
642,61,105,185
642,62,368,185
642,63,405,189
642,65,495,195
642,66,552,196
642,67,532,188
642,68,389,181
642,60,354,178
642,64,280,179
643,35,723,279
643,45,66,189
643,58,326,183
643,61,105,186
643,62,367,185
643,63,404,189
643,65,495,195
643,66,552,196
643,67,533,187
643,68,388,181
643,60,354,178
643,64,279,179
644,35,725,278
644,45,67,190
644,58,326,183
644,61,104,186
644,62,368,184
644,63,404,189
644,65,496,196
644,66,553,196
644,67,534,187
644,60,354,179
644,64,278,179
644,68,388,181
645,35,731,277
645,45,67,190
645,58,327,183
645,61,105,186
645,62,368,185
645,63,404,189
645,65,496,196
645,66,552,196
645,60,355,179
645,64,278,179
645,67,534,187
645,68,388,181
646,35,737,277
646,45,68,190
646,58,327,183
646,61,105,185
646,62,369,184
646,63,403,189
646,65,496,196
646,66,551,196
646,64,278,180
646,67,535,185
646,68,388,181
647,35,745,277
647,45,68,190
647,58,327,183
647,61,104,185
647,62,369,184
647,63,403,189
647,65,496,196
647,66,552,197
647,64,278,180
647,67,535,186
647,68,387,181
648,35,754,277
648,45,68,190
648,61,104,185
648,62,368,184
648,63,402,188
648,65,495,195
648,66,552,197
648,58,327,183
648,64,278,179
648,67,535,185
648,68,387,180
649,35,758,278
649,45,68,190
649,58,327,183
649,61,105,185
649,62,369,184
649,63,402,189
649,65,495,195
649,66,551,197
649,64,278,180
649,67,535,183
649,68,388,181
650,35,762,278
650,45,68,189
650,61,104,185
650,62,369,184
650,63,401,189
650,65,494,194
650,66,550,197
650,58,327,182
650,60,354,179
650,64,278,180
650,67,536,184
650,68,388,181
651,35,767,278
651,45,69,189
651,61,104,186
651,62,369,184
651,63,401,189
651,65,494,194
651,66,550,197
651,58,327,182
651,60,353,179
651,64,278,180
651,68,388,181
652,35,769,278
652,45,69,189
652,61,104,185
652,62,368,184
652,63,400,189
652,65,493,194
652,66,549,197
652,58,326,181
652,60,354,179
652,64,277,179
652,68,388,181
653,35,772,278
653,45,69,189
653,61,104,185
653,62,368,184
653,63,400,189
653,65,491,194
653,66,549,197
653,58,327,183
653,60,355,179
653,64,277,180
653,68,389,181
654,35,776,278
654,45,69,189
654,60,343,181
654,61,104,185
654,62,368,184
654,63,401,189
654,65,491,194
654,66,548,197
654,58,327,183
654,64,277,180
654,68,387,181
655,35,779,276
655,45,68,188
655,61,104,185
655,62,369,184
655,63,401,189
655,65,490,194
655,66,548,196
655,58,327,183
655,60,343,181
655,64,277,180
655,68,387,181
656,35,783,277
656,45,68,188
656,60,342,181
656,61,104,186
656,62,369,185
656,63,401,189
656,65,490,194
656,66,548,195
656,58,327,183
656,64,278,180
657,35,786,281
657,45,67,188
657,58,327,183
657,60,343,181
657,61,104,186
657,62,369,185
657,63,401,189
657,65,490,195
657,66,547,195
657,64,278,180
658,35,792,292
658,45,67,188
658,58,327,183
658,60,342,181
658,61,104,186
658,62,369,185
658,63,401,189
658,65,488,195
658,66,548,196
658,64,279,181
659,35,796,306
659,45,67,189
659,58,327,183
659,61,104,186
659,62,369,185
659,63,401,189
659,65,488,196
659,66,548,196
659,60,340,181
659,64,278,181
660,35,800,306
660,45,67,190
660,58,327,183
660,61,104,186
660,62,368,185
660,63,402,189
660,65,487,196
660,66,548,196
660,60,340,181
660,64,278,180
661,35,803,306
661,45,66,190
661,58,327,183
661,61,104,187
661,62,367,185
661,63,402,190
661,65,484,196
661,66,548,196
661,60,350,179
661,64,278,181
661,68,390,181
662,45,66,191
662,58,327,183
662,61,104,185
662,62,367,185
662,63,402,190
662,65,484,196
662,66,548,196
662,35,807,313
662,60,351,179
662,64,278,181
662,68,390,182
663,45,65,191
663,58,327,183
663,61,105,184
663,62,367,185
663,63,402,189
663,65,484,196
663,66,548,196
663,35,805,297
663,60,351,179
663,64,278,181
663,68,390,181
664,45,65,191
664,58,327,184
664,61,104,183
664,62,367,185
664,63,402,190
664,65,484,196
664,66,548,196
664,35,813,307
664,60,351,180
664,64,278,182
665,45,64,191
665,58,327,183
665,61,104,183
665,62,367,185
665,63,402,190
665,65,485,196
665,66,549,196
665,35,820,319
665,60,352,180
665,64,278,182
665,68,388,181
666,45,64,191
666,58,327,183
666,61,104,183
666,62,367,185
666,63,402,190
666,65,486,195
666,66,549,196
666,35,823,331
666,60,352,180
666,64,278,182
667,45,64,191
667,58,327,183
667,60,352,180
667,61,105,184
667,62,367,185
667,63,406,190
667,65,485,195
667,66,549,196
667,35,827,340
667,64,278,181
668,45,65,190
668,58,326,183
668,61,105,185
668,62,367,185
668,63,405,189
668,65,487,195
668,66,549,196
668,35,830,334
668,60,351,180
668,64,277,182
669,45,66,190
669,58,326,183
669,61,105,183
669,62,367,185
669,63,404,189
669,65,487,195
669,66,550,197
669,60,351,180
669,64,277,182
669,68,388,181
670,45,66,190
670,58,327,183
670,60,340,184
670,61,104,185
670,62,367,185
670,63,403,189
670,65,486,194
670,66,550,196
670,64,277,182
670,68,388,181
671,45,67,190
671,58,327,184
671,61,105,185
671,62,367,186
671,63,401,189
671,65,486,194
671,66,551,196
671,60,341,184
671,64,277,182
672,45,68,190
672,58,326,184
672,61,105,184
672,62,367,186
672,63,401,189
672,64,277,182
672,65,487,195
672,66,551,196
672,60,342,184
673,45,69,189
673,58,326,184
673,61,105,185
673,62,367,186
673,63,400,189
673,64,277,182
673,65,489,195
673,66,551,196
673,60,342,184
674,45,70,189
674,58,326,184
674,61,105,185
674,62,367,186
674,63,400,189
674,65,489,195
674,66,551,196
674,60,342,184
674,64,277,182
675,45,70,189
675,58,326,184
675,61,105,186
675,62,367,186
675,63,400,189
675,64,277,182
675,65,489,195
675,66,552,196
675,60,342,184
676,45,71,189
676,58,326,184
676,61,105,186
676,62,367,186
676,63,399,189
676,64,278,182
676,65,490,195
676,66,552,196
676,60,341,185
677,45,71,190
677,58,326,183
677,61,105,186
677,62,367,186
677,63,398,189
677,64,277,182
677,65,490,195
677,66,553,196
677,60,341,184
678,45,71,189
678,58,326,183
678,61,105,187
678,62,367,186
678,63,398,189
678,65,490,195
678,66,553,196
678,60,342,184
678,64,277,182
679,45,72,191
679,58,326,183
679,61,105,188
679,62,366,185
679,63,398,189
679,65,490,195
679,66,554,196
679,60,341,184
679,64,278,183
680,45,72,191
680,58,326,183
680,61,105,188
680,62,366,186
680,63,398,189
680,65,490,195
680,66,554,196
680,60,341,184
680,64,278,182
681,45,72,192
681,58,326,184
681,61,105,188
681,62,366,186
681,63,397,189
681,65,490,195
681,66,554,196
681,60,341,184
681,64,278,182
682,45,72,191
682,58,326,184
682,61,105,188
682,62,366,186
682,63,397,190
682,65,491,195
682,66,554,196
682,60,341,183
682,64,278,182
683,45,73,192
683,58,325,184
683,61,105,188
683,62,366,186
683,63,398,189
683,65,491,195
683,66,555,196
683,60,342,183
683,64,278,182
684,45,73,192
684,58,325,184
684,61,105,188
684,62,366,187
684,63,398,190
684,65,490,194
684,66,555,196
684,60,341,183
684,64,279,183
685,45,74,192
685,58,325,184
685,61,104,188
685,62,366,186
685,63,398,190
685,64,278,183
685,65,490,194
685,66,555,196
685,60,341,184
686,45,74,192
686,58,325,184
686,61,105,188
686,62,366,187
686,63,398,190
686,64,279,183
686,65,490,194
686,66,556,196
686,60,341,184
687,45,74,192
687,58,325,184
687,60,340,184
687,61,105,188
687,62,366,186
687,63,397,190
687,64,279,183
687,65,489,194
687,66,556,196
688,45,75,192
688,58,324,184
688,61,105,188
688,62,366,186
688,63,396,190
688,64,279,183
688,65,488,194
688,66,556,196
688,60,340,184
689,45,75,191
689,58,324,184
689,61,106,188
689,62,366,186
689,63,397,189
689,64,279,183
689,65,488,194
689,66,556,196
689,60,339,184
690,45,75,191
690,58,324,184
690,61,106,188
690,62,366,186
690,63,397,189
690,64,279,183
690,65,487,194
690,66,555,196
690,60,339,183
691,45,75,191
691,58,323,185
691,61,106,188
691,62,365,185
691,63,396,189
691,64,281,183
691,65,486,194
691,66,555,196
691,60,339,183
692,45,75,191
692,58,322,184
692,61,106,188
692,62,365,185
692,63,396,189
692,64,281,183
692,65,486,194
692,66,555,196
692,69,418,181
692,70,436,182
692,60,339,183
693,45,75,191
693,58,322,184
693,61,106,188
693,62,365,185
693,63,396,189
693,64,280,183
693,65,485,194
693,66,556,196
693,69,418,181
693,70,436,182
693,60,339,183
694,45,75,191
694,58,322,184
694,61,107,188
694,62,365,185
694,63,396,189
694,64,280,183
694,65,485,194
694,66,555,195
694,69,418,181
694,70,435,182
694,60,338,183
695,45,75,191
695,61,107,187
695,62,365,186
695,63,395,189
695,64,281,183
695,65,485,195
695,66,555,195
695,69,418,181
695,70,435,181
695,58,321,184
695,60,338,182
696,45,76,191
696,61,107,188
696,62,365,187
696,63,395,189
696,64,281,183
696,65,484,195
696,66,555,195
696,69,418,181
696,70,436,182
696,58,322,184
696,60,337,183
697,45,76,190
697,61,108,188
697,62,365,187
697,63,394,189
697,64,281,183
697,65,485,195
697,66,555,195
697,69,418,181
697,70,435,182
697,58,322,184
697,60,337,183
698,45,76,191
698,61,108,188
698,62,364,187
698,63,394,189
698,64,280,183
698,65,485,195
698,66,555,195
698,69,418,181
698,70,435,182
698,58,321,184
698,60,338,182
699,45,77,191
699,61,109,188
699,62,364,188
699,63,394,189
699,64,281,183
699,65,485,194
699,66,555,195
699,69,418,181
699,70,435,181
699,58,321,184
699,60,337,182
700,45,77,191
700,61,109,188
700,62,364,186
700,63,394,189
700,64,281,183
700,65,485,194
700,66,555,195
700,69,418,181
700,70,436,181
700,58,320,183
700,60,337,182
701,45,78,191
701,61,109,188
701,62,364,186
701,63,394,189
701,64,281,183
701,65,486,194
701,66,555,195
701,69,418,180
701,70,436,181
701,58,320,183
701,60,336,182
702,45,78,191
702,61,110,188
702,62,364,186
702,63,394,189
702,64,281,183
702,65,486,194
702,66,555,194
702,69,419,181
702,70,436,181
702,58,320,183
702,60,337,182
703,45,78,191
703,61,110,187
703,62,365,185
703,63,394,189
703,64,281,183
703,65,487,194
703,66,554,194
703,69,419,180
703,70,436,181
703,58,321,183
703,60,336,182
704,45,79,191
704,61,110,187
704,62,365,185
704,63,393,189
704,64,281,183
704,65,488,193
704,66,554,195
704,69,419,180
704,70,436,182
704,58,320,183
704,60,335,182
705,45,79,191
705,61,110,186
705,62,365,185
705,63,392,189
705,64,282,183
705,65,488,193
705,66,554,195
705,69,419,180
705,70,436,182
705,58,321,183
705,60,336,182
706,45,80,191
706,58,320,183
706,62,365,184
706,63,392,188
706,64,282,183
706,65,489,193
706,66,555,195
706,69,419,180
706,70,436,182
706,60,336,182
706,61,111,187
707,45,81,190
707,58,320,183
707,62,364,183
707,63,392,188
707,64,282,183
707,65,489,193
707,66,555,195
707,69,419,180
707,70,435,182
707,60,336,182
707,61,111,187
708,45,81,189
708,58,320,183
708,62,364,183
708,63,392,188
708,64,282,183
708,65,489,193
708,66,555,195
708,69,419,180
708,70,436,182
708,60,336,182
708,61,111,187
709,45,82,189
709,58,320,183
709,62,364,183
709,63,392,187
709,64,282,182
709,65,490,193
709,66,555,194
709,69,419,180
709,70,435,182
709,60,336,182
709,61,112,186
710,45,82,189
710,58,320,182
710,62,364,183
710,63,392,188
710,64,282,182
710,65,490,193
710,66,554,194
710,69,419,180
710,70,435,182
710,60,338,182
710,61,112,186
711,45,82,189
711,58,320,182
711,62,364,183
711,63,392,187
711,64,282,182
711,65,491,193
711,66,554,194
711,69,419,180
711,70,435,182
711,71,820,245
711,60,338,182
711,61,112,186
712,45,83,189
712,58,320,182
712,62,364,183
712,63,392,187
712,64,283,182
712,65,491,193
712,66,554,193
712,69,420,180
712,70,435,182
712,71,810,242
712,60,338,183
712,61,113,186
713,45,83,189
713,58,320,182
713,62,364,183
713,63,392,187
713,64,283,182
713,65,492,193
713,66,554,193
713,69,420,180
713,70,435,182
713,71,801,239
713,60,337,182
713,61,113,185
714,45,84,189
714,58,320,182
714,62,363,182
714,63,392,187
714,64,283,182
714,65,492,193
714,66,554,193
714,69,420,180
714,70,435,181
714,71,795,237
714,60,338,181
714,61,113,185
715,45,84,189
715,58,320,182
715,62,363,183
715,63,392,186
715,64,284,182
715,65,492,193
715,66,554,193
715,69,420,180
715,70,435,181
715,71,792,235
715,60,337,183
715,61,113,185
716,45,85,189
716,58,319,182
716,62,363,183
716,63,392,187
716,64,283,182
716,65,493,193
716,66,554,193
716,69,420,180
716,70,435,181
716,71,792,236
716,60,350,179
716,61,113,185
717,45,85,189
717,58,319,181
717,62,364,183
717,63,391,187
717,64,283,182
717,65,493,192
717,66,554,192
717,69,420,179
717,70,435,181
717,71,792,237
717,60,349,179
717,61,113,186
718,45,86,189
718,58,319,182
718,62,364,183
718,63,391,187
718,64,283,182
718,65,494,192
718,66,554,192
718,69,420,179
718,70,436,181
718,71,792,237
718,60,350,179
718,61,113,187
719,45,86,189
719,58,319,182
719,62,364,183
719,63,391,187
719,64,283,182
719,65,494,192
719,66,553,192
719,69,420,179
719,70,436,182
719,71,792,238
719,60,350,179
719,61,112,187
720,45,86,190
720,58,319,182
720,62,364,183
720,63,391,187
720,64,284,182
720,65,494,192
720,66,553,192
720,69,420,179
720,70,436,182
720,71,792,242
720,60,350,179
720,61,117,187
721,45,88,190
721,58,320,182
721,62,363,185
721,63,390,187
721,64,285,182
721,65,494,192
721,66,553,192
721,69,420,179
721,70,437,182
721,71,791,241
721,60,347,180
721,61,110,187
722,45,88,189
722,58,320,182
722,62,363,184
722,63,390,187
722,64,286,182
722,65,494,191
722,66,552,192
722,69,421,179
722,70,437,182
722,71,788,237
722,60,346,180
722,61,110,186
723,45,89,189
723,58,320,183
723,62,363,185
723,63,391,187
723,64,286,182
723,65,494,191
723,66,553,192
723,69,421,179
723,70,437,182
723,71,783,235
723,72,244,191
723,60,346,180
723,61,112,186
724,45,90,189
724,58,320,183
724,62,363,185
724,63,391,186
724,64,286,182
724,65,494,191
724,66,553,192
724,69,421,179
724,70,437,182
724,71,779,234
724,72,246,192
724,60,345,180
724,61,114,186
725,45,90,189
725,58,320,183
725,62,364,183
725,63,391,186
725,64,286,182
725,65,494,191
725,66,552,192
725,69,421,179
725,70,437,182
725,71,774,234
725,72,249,193
725,60,342,180
725,61,113,185
726,45,90,188
726,58,320,182
726,62,364,183
726,63,391,186
726,65,493,191
726,66,552,192
726,69,421,178
726,70,437,182
726,71,769,234
726,72,250,193
726,60,343,180
726,61,118,185
726,64,287,181
727,45,90,187
727,58,321,182
727,62,364,183
727,63,390,186
727,65,493,191
727,66,552,192
727,69,421,179
727,70,437,181
727,71,766,235
727,72,251,193
727,60,344,180
727,61,119,185
727,64,287,182
728,45,91,188
728,62,364,183
728,63,390,186
728,65,493,191
728,66,552,192
728,69,422,179
728,70,437,181
728,71,761,235
728,72,252,194
728,58,321,182
728,60,343,180
728,61,113,185
728,64,287,182
729,45,92,187
729,58,321,182
729,62,364,183
729,63,390,186
729,64,287,182
729,65,494,191
729,66,551,192
729,69,422,179
729,70,437,181
729,71,757,235
729,72,251,194
729,60,343,179
729,61,114,185
730,45,92,187
730,58,321,182
730,62,364,182
730,63,390,186
730,64,287,182
730,65,494,191
730,66,551,191
730,69,423,179
730,70,438,181
730,71,751,236
730,72,252,193
730,73,818,257
730,60,343,180
730,61,114,185
731,45,92,187
731,58,321,183
731,62,364,182
731,63,390,186
731,64,287,182
731,65,494,191
731,66,552,191
731,69,423,179
731,70,438,181
731,71,747,237
731,72,253,193
731,73,815,247
731,60,343,180
731,61,119,185
732,45,92,187
732,58,320,183
732,62,364,183
732,63,390,185
732,64,287,182
732,65,495,191
732,66,552,191
732,69,423,178
732,70,439,181
732,71,743,237
732,72,256,193
732,73,814,245
732,60,343,180
732,61,119,184
733,45,92,187
733,58,320,183
733,62,364,183
733,63,391,185
733,65,495,191
733,66,551,191
733,69,423,178
733,70,440,181
733,71,739,237
733,72,259,192
733,73,813,242
733,60,343,179
733,61,119,184
733,64,288,182
734,45,92,187
734,58,320,182
734,62,364,183
734,63,391,185
734,65,495,191
734,66,551,190
734,69,423,178
734,70,439,182
734,71,735,236
734,72,263,192
734,73,812,242
734,60,342,180
734,61,119,184
734,64,288,182
735,58,319,182
735,62,365,183
735,63,391,185
735,65,495,191
735,66,551,190
735,69,423,178
735,70,439,182
735,71,731,236
735,72,263,192
735,73,812,241
735,45,93,187
735,60,342,179
735,61,119,184
735,64,289,182
736,45,93,187
736,62,365,183
736,63,392,185
736,65,495,191
736,66,551,190
736,69,424,178
736,70,439,181
736,71,727,234
736,72,265,192
736,73,811,243
736,58,319,182
736,60,343,179
736,61,119,184
736,64,290,182
737,45,93,187
737,62,365,183
737,63,392,185
737,65,495,190
737,66,552,190
737,69,423,179
737,70,439,182
737,71,723,233
737,72,267,192
737,73,810,241
737,58,318,182
737,60,343,179
737,61,120,185
737,64,291,181
738,45,93,187
738,60,343,179
738,62,365,183
738,63,392,185
738,65,496,190
738,66,551,190
738,70,440,182
738,71,719,230
738,72,269,192
738,73,809,239
738,58,318,182
738,61,121,185
738,64,292,181
738,69,424,178
739,45,93,187
739,62,365,183
739,63,392,185
739,65,496,190
739,66,551,190
739,69,424,178
739,70,441,181
739,71,715,228
739,72,272,192
739,73,805,240
739,58,318,181
739,60,343,179
739,61,122,186
739,64,292,181
740,45,93,187
740,60,344,179
740,62,365,183
740,63,392,185
740,65,497,190
740,66,551,190
740,70,441,181
740,71,711,225
740,72,276,193
740,73,795,240
740,58,319,181
740,61,109,182
740,64,292,180
740,69,424,179
741,45,93,187
741,62,364,182
741,63,393,186
741,65,498,189
741,66,551,190
741,69,424,178
741,70,441,181
741,71,708,223
741,72,278,193
741,73,786,240
741,58,318,181
741,60,344,180
741,61,109,181
741,64,297,180
742,45,93,186
742,62,364,183
742,63,393,186
742,65,499,189
742,66,551,190
742,69,424,178
742,70,441,181
742,71,705,224
742,72,280,193
742,73,777,241
742,58,317,181
742,60,343,180
742,61,110,182
742,64,301,177
743,45,94,187
743,62,364,183
743,63,393,185
743,65,499,189
743,66,551,191
743,70,441,181
743,71,701,224
743,72,281,194
743,73,775,241
743,58,316,180
743,60,342,180
743,61,111,181
743,64,300,177
743,69,424,178
744,62,364,183
744,63,393,185
744,65,500,189
744,66,551,191
744,70,441,181
744,71,693,225
744,72,281,194
744,73,773,241
744,45,95,187
744,58,317,180
744,60,342,180
744,61,111,181
744,69,424,178
745,62,364,182
745,63,393,185
745,65,501,190
745,66,551,191
745,69,424,178
745,70,441,181
745,71,686,225
745,72,282,194
745,73,772,240
745,45,94,187
745,58,318,180
745,60,342,180
745,61,111,181
746,45,95,187
746,62,364,182
746,63,393,185
746,65,502,189
746,66,551,191
746,69,425,178
746,70,441,181
746,71,678,226
746,72,283,194
746,73,772,240
746,58,316,180
746,60,342,180
746,61,111,181
747,62,365,182
747,63,393,184
747,65,502,190
747,66,551,190
747,70,441,181
747,71,674,226
747,72,284,194
747,73,771,240
747,45,96,187
747,58,314,180
747,60,342,180
747,61,113,181
747,69,424,178
748,62,365,181
748,63,393,184
748,65,503,189
748,66,551,190
748,69,425,178
748,70,442,181
748,71,672,226
748,72,286,193
748,73,769,240
748,45,97,187
748,58,314,180
748,60,343,179
749,45,98,187
749,62,364,181
749,63,393,184
749,65,504,189
749,66,551,190
749,69,425,178
749,70,442,181
749,71,671,226
749,72,290,192
749,73,765,238
749,58,315,180
749,60,342,179
750,45,98,187
750,62,364,181
750,63,393,184
750,65,505,189
750,66,551,190
750,69,425,178
750,70,442,182
750,71,671,226
750,72,292,192
750,73,760,236
750,58,315,179
750,60,342,179
751,45,98,187
751,62,365,182
751,63,393,184
751,65,507,189
751,66,552,189
751,69,425,178
751,70,443,182
751,71,669,224
751,72,293,192
751,73,752,233
751,58,315,180
751,60,346,179
751,61,114,181
752,45,99,187
752,62,365,182
752,63,393,184
752,65,507,189
752,66,552,189
752,69,425,178
752,70,443,182
752,71,666,221
752,72,294,192
752,73,747,231
752,58,314,180
752,60,346,179
752,61,114,182
753,45,99,187
753,62,364,182
753,63,393,184
753,65,508,188
753,66,552,188
753,69,425,178
753,70,443,181
753,71,664,221
753,72,296,191
753,73,740,230
753,58,314,180
753,60,345,179
753,61,114,181
754,45,100,187
754,62,365,182
754,63,393,184
754,65,508,188
754,66,552,188
754,69,426,178
754,70,443,181
754,71,659,218
754,72,296,192
754,73,736,229
754,60,345,179
754,61,115,181
755,45,100,186
755,62,365,182
755,63,393,183
755,65,508,188
755,66,553,188
755,69,426,178
755,70,444,181
755,71,654,217
755,72,298,192
755,73,732,229
755,60,344,179
755,61,115,185
756,45,101,186
756,62,365,182
756,63,393,184
756,65,509,188
756,66,553,188
756,69,426,178
756,70,444,181
756,71,651,217
756,72,301,192
756,73,729,229
756,60,346,179
756,61,114,185
757,45,100,186
757,62,364,182
757,63,393,184
757,65,509,188
757,66,553,188
757,69,426,178
757,70,444,181
757,71,649,216
757,72,301,192
757,73,727,229
757,60,345,179
757,61,113,185
758,45,100,187
758,62,364,182
758,63,393,184
758,65,508,187
758,66,553,187
758,69,426,177
758,70,444,181
758,71,645,217
758,72,302,192
758,73,725,230
758,60,346,178
758,61,114,185
759,45,101,186
759,62,364,182
759,63,393,183
759,65,509,187
759,66,553,187
759,69,427,177
759,70,445,181
759,71,643,217
759,72,304,192
759,73,723,230
759,60,346,179
759,61,114,185
760,45,101,186
760,62,364,182
760,63,393,184
760,65,509,187
760,66,553,188
760,69,427,177
760,70,445,181
760,71,641,216
760,72,304,193
760,73,720,230
760,60,346,178
760,61,114,185
761,62,364,182
761,63,393,184
761,65,508,188
761,66,554,188
761,69,427,178
761,70,445,181
761,71,638,217
761,72,306,193
761,73,717,231
761,45,103,186
761,60,347,178
761,61,115,184
762,62,364,182
762,63,393,184
762,65,508,188
762,66,554,188
762,69,427,178
762,70,445,181
762,71,636,217
762,72,308,193
762,73,715,231
762,45,104,186
762,60,347,178
763,62,364,181
763,63,393,184
763,65,508,188
763,66,555,188
763,69,428,177
763,70,446,181
763,71,633,218
763,72,309,193
763,73,712,230
763,45,105,185
763,60,347,178
764,45,106,185
764,62,365,181
764,63,393,183
764,65,508,188
764,66,555,188
764,69,428,177
764,70,445,181
764,71,630,218
764,72,311,192
764,73,709,229
764,60,347,178
765,45,106,185
765,62,365,181
765,63,393,183
765,65,509,188
765,66,555,188
765,69,428,177
765,70,445,181
765,71,628,218
765,72,311,191
765,73,706,228
765,74,178,193
765,60,346,178
766,45,106,185
766,62,365,180
766,63,393,183
766,65,509,187
766,66,554,187
766,69,428,177
766,70,446,181
766,71,626,218
766,72,311,191
766,73,703,223
766,74,178,193
766,60,347,178
767,45,106,185
767,62,365,180
767,63,393,183
767,65,509,188
767,66,554,187
767,69,428,177
767,70,446,181
767,71,624,217
767,72,313,191
767,73,699,224
767,74,178,193
767,60,347,178
768,45,107,185
768,62,365,180
768,63,393,183
768,65,509,188
768,66,553,187
768,69,428,177
768,70,446,181
768,71,620,216
768,72,315,191
768,73,694,224
768,74,178,193
768,60,346,178
769,45,107,185
769,62,365,179
769,63,393,182
769,65,510,187
769,66,554,187
769,69,428,177
769,70,446,181
769,71,617,215
769,72,319,191
769,73,691,222
769,74,178,193
769,60,345,178
770,45,107,185
770,62,366,180
770,63,393,182
770,65,511,187
770,66,554,186
770,69,428,177
770,70,447,180
770,71,615,213
770,72,319,190
770,73,688,221
770,74,178,193
770,60,346,178
770,61,125,179
771,45,108,185
771,62,366,180
771,63,393,182
771,65,512,187
771,66,554,186
771,69,429,177
771,70,447,180
771,71,613,211
771,72,319,191
771,73,685,221
771,74,178,192
771,60,347,177
772,45,107,185
772,62,366,180
772,63,393,182
772,65,512,187
772,66,554,186
772,69,429,177
772,70,447,180
772,71,611,210
772,72,319,191
772,73,681,221
772,74,178,193
772,60,347,177
772,61,126,179
773,45,108,184
773,62,366,180
773,63,393,182
773,65,513,186
773,66,555,186
773,69,429,177
773,70,447,181
773,71,609,210
773,72,321,192
773,73,676,221
773,74,178,193
773,60,348,177
773,61,126,179
774,45,109,184
774,62,366,180
774,63,394,182
774,65,514,186
774,66,554,186
774,69,429,177
774,70,447,181
774,71,607,209
774,72,322,192
774,73,670,222
774,74,178,194
774,60,348,177
774,61,126,179
775,45,109,184
775,62,366,180
775,63,394,181
775,65,514,186
775,66,555,186
775,69,429,177
775,70,448,181
775,71,605,210
775,72,323,192
775,73,666,223
775,74,178,194
775,60,349,177
775,61,125,178
776,45,109,184
776,62,366,179
776,63,394,181
776,65,515,186
776,66,556,186
776,69,429,177
776,70,448,181
776,71,600,210
776,72,324,192
776,73,664,223
776,74,178,194
776,60,349,177
776,61,125,178
777,45,109,184
777,62,366,180
777,63,394,181
777,65,514,186
777,66,556,185
777,69,429,176
777,70,448,181
777,71,594,211
777,72,324,192
777,73,666,223
777,74,178,194
777,60,348,177
777,61,124,178
778,45,109,184
778,62,367,180
778,63,394,181
778,65,516,186
778,66,554,185
778,69,429,176
778,70,448,181
778,71,590,212
778,72,326,192
778,73,664,223
778,74,177,194
778,60,350,177
778,61,124,178
779,45,110,185
779,62,366,180
779,63,394,181
779,65,516,186
779,66,554,185
779,70,449,181
779,71,588,211
779,72,327,191
779,73,663,222
779,74,177,193
779,60,351,176
779,61,124,178
779,69,430,176
780,45,110,184
780,62,366,180
780,63,394,181
780,65,517,187
780,66,554,185
780,70,449,181
780,71,586,212
780,72,328,191
780,73,662,222
780,74,177,192
780,60,351,176
780,61,124,178
780,69,430,176
781,45,111,185
781,62,366,181
781,63,394,181
781,65,518,187
781,66,554,186
781,69,430,176
781,70,450,181
781,71,585,211
781,72,329,190
781,73,661,220
781,74,177,193
781,61,125,179
782,45,111,185
782,62,367,181
782,63,394,181
782,65,518,186
782,69,430,176
782,70,450,181
782,71,584,211
782,72,330,190
782,73,658,219
782,74,177,192
782,61,125,178
782,66,553,186
783,45,112,184
783,62,367,181
783,63,394,181
783,65,519,187
783,69,430,176
783,70,451,181
783,71,582,210
783,72,331,190
783,73,654,217
783,74,177,192
783,61,125,178
783,66,553,185
784,45,112,184
784,62,367,180
784,63,394,181
784,65,519,187
784,69,430,176
784,70,450,180
784,71,580,209
784,72,331,190
784,73,650,216
784,74,177,192
784,60,350,176
784,61,126,178
784,66,553,185
785,45,112,184
785,62,367,181
785,63,394,181
785,65,520,186
785,69,430,176
785,70,450,180
785,71,577,206
785,72,332,190
785,73,645,215
785,74,176,192
785,60,351,176
785,61,127,178
785,66,554,185
786,45,112,184
786,62,367,180
786,63,394,181
786,65,520,186
786,69,430,176
786,70,450,180
786,71,575,205
786,72,332,190
786,73,642,214
786,74,176,192
786,60,350,176
786,61,127,178
787,45,112,184
787,62,368,180
787,63,394,181
787,65,521,186
787,69,430,176
